Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1105,23-02-2024,26-02-2024,CUST802,Mary Anderson,Home Office,PROD7991,Rice Bag,Grocery,West,Wyoming,South Timothyborough,3,233,15,594.15,422.85,171.3,Credit Card,Delivered,Foley-Buchanan,cassidyprice@arnold.net,48,No,0
ORD1106,11-03-2024,17-03-2024,CUST318,Cynthia Diaz,Consumer,PROD3011,Sofa,Furniture,East,Arizona,North Jared,6,4931,20,23668.8,18826.37,4842.43,Net Banking,Returned,"Lynch, Joyce and Rosario",alex56@yang.info,31,No,0
ORD1107,13-02-2024,16-02-2024,CUST680,Angela Riddle,Consumer,PROD4576,Juice Pack,Grocery,South,Arizona,West Jacobport,6,3959,10,21378.6,17103.69,4274.91,Net Banking,Pending,"Miller, Rose and Hale",robert59@guerrero-dickson.com,2,Yes,36
ORD1108,23-05-2025,27-05-2025,CUST689,Judy Jordan,Corporate,PROD7580,Study Table,Furniture,North,South Dakota,Jessicaville,9,4576,0,41184,31007.11,10176.89,Cash,Returned,"Brown, Carroll and Jones",kevinwheeler@taylor-jones.com,30,No,0
ORD1109,05-01-2024,10-01-2024,CUST191,Carrie Ware,Corporate,PROD6340,Stapler,Office Supplies,South,New Jersey,North Garyton,7,2070,5,13765.5,11769.33,1996.17,Cash,Delivered,Thomas-Jordan,jacob85@hamilton-lyons.com,28,No,0
ORD1110,04-05-2024,10-05-2024,CUST658,David Gamble,Home Office,PROD1232,Dining Table,Furniture,North,Pennsylvania,Baileymouth,5,2076,15,8823,7541.91,1281.09,Net Banking,Delivered,Lin-Smith,dukekaren@cook-mendez.com,33,No,0
ORD1111,11-03-2024,15-03-2024,CUST334,Adrian Molina,Corporate,PROD3230,File Folder,Office Supplies,West,West Virginia,Richardmouth,4,807,5,3066.6,2685.04,381.56,UPI,Delivered,"Khan, Mendez and Davis",kennethbenton@cooper.info,42,No,0
ORD1112,09-10-2024,14-10-2024,CUST289,Alfred Jones,Home Office,PROD6648,Dining Table,Furniture,West,Kansas,West Michael,3,4356,10,11761.2,7649.53,4111.67,Net Banking,Returned,Beck Group,rbyrd@hunt.biz,22,No,0
ORD1113,02-05-2025,04-05-2025,CUST458,Eric Leonard,Home Office,PROD4331,Monitor,Electronics,South,Tennessee,Davidborough,5,4526,0,22630,16823.99,5806.01,UPI,Returned,"Martin, Williamson and Wang",itaylor@petersen.biz,19,No,0
ORD1114,24-07-2025,27-07-2025,CUST490,Brittney Rodriguez,Corporate,PROD6585,Stapler,Office Supplies,South,Kentucky,Lunastad,6,948,20,4550.4,3145.05,1405.35,Credit Card,Delivered,Short-Keith,mlawson@gordon.com,31,No,0
ORD1115,20-01-2025,26-01-2025,CUST681,Joseph Cuevas,Home Office,PROD3970,Mouse,Electronics,East,Utah,Kathrynport,10,3878,0,38780,25506.68,13273.32,Cash,Delivered,Webb LLC,michellehardy@hughes.info,23,No,0
ORD1116,23-09-2024,29-09-2024,CUST972,Madison Harmon,Consumer,PROD6321,Keyboard,Electronics,West,Alaska,Mccormickborough,8,323,0,2584,1772.43,811.57,Net Banking,Pending,Lawson-Wright,keithcampbell@cox.com,38,No,0
ORD1117,21-10-2024,25-10-2024,CUST904,Stanley Olsen,Home Office,PROD5738,Snacks,Grocery,North,Indiana,South Susan,6,462,20,2217.6,1555.26,662.34,Credit Card,Returned,"Henry, Davidson and Wilkerson",william60@carey-whitehead.com,39,No,0
ORD1118,14-08-2025,20-08-2025,CUST904,Thomas Sandoval,Home Office,PROD4509,Rice Bag,Grocery,West,New Mexico,Lake Angela,3,4253,15,10845.15,8469.41,2375.74,Credit Card,Delivered,"Curtis, Johnson and Huffman",castanedaraymond@jones.com,11,No,0
ORD1119,18-01-2025,25-01-2025,CUST352,Joann Lee,Home Office,PROD3222,Rice Bag,Grocery,West,Mississippi,Curtishaven,8,3594,0,28752,20330.28,8421.72,Net Banking,Pending,English and Sons,christopheroliver@chen-buchanan.com,24,No,0
ORD1120,12-09-2025,15-09-2025,CUST812,Barbara Dickson,Corporate,PROD4662,Dining Table,Furniture,South,South Dakota,North Jason,1,2515,0,2515,1590.4,924.6,Net Banking,Delivered,Kennedy-Brown,vbanks@burch.com,27,No,0
ORD1121,04-07-2025,09-07-2025,CUST703,Larry Burke,Consumer,PROD2247,Stapler,Office Supplies,North,Louisiana,New Audreyfurt,8,3375,10,24300,18710.16,5589.84,Credit Card,Returned,Smith-Brooks,aprilwallace@nunez.info,14,No,0
ORD1122,20-12-2023,25-12-2023,CUST344,Mikayla Bradford,Home Office,PROD8059,Notebook,Office Supplies,South,New York,Cindyfort,7,1673,10,10539.9,8499.39,2040.51,Cash,Delivered,Roy-Anderson,sullivaneric@shaw-harris.com,35,No,0
ORD1123,30-09-2025,07-10-2025,CUST842,Richard Gonzalez,Home Office,PROD3870,Juice Pack,Grocery,West,Wyoming,Ricardofort,4,832,0,3328,2953.7,374.3,Credit Card,Pending,"Preston, Hernandez and Sanders",shawnmiles@howe-moore.com,19,No,0
ORD1124,27-09-2025,02-10-2025,CUST807,Lawrence Harper,Consumer,PROD6589,Notebook,Office Supplies,East,Mississippi,Gilbertberg,8,1811,10,13039.2,8675.36,4363.84,Credit Card,Pending,"Riley, Soto and Peck",ofischer@williams.com,43,No,0
ORD1125,02-01-2024,09-01-2024,CUST400,George Silva,Home Office,PROD2880,Stapler,Office Supplies,North,South Dakota,Port Saraville,8,4789,5,36396.4,28303.59,8092.81,UPI,Returned,"Curtis, Hughes and Wiggins",briannagarcia@pope.com,3,Yes,35
ORD1126,13-05-2025,19-05-2025,CUST768,Fred Cooper,Home Office,PROD3922,Headphones,Electronics,South,New Hampshire,East Linda,1,635,20,508,317.25,190.75,Cash,Returned,Watts Group,luis36@moran.com,23,No,0
ORD1127,23-02-2024,01-03-2024,CUST486,Bryan Lee,Home Office,PROD2701,Juice Pack,Grocery,North,Tennessee,Lake Jessicashire,6,2432,20,11673.6,9025.94,2647.66,UPI,Returned,Griffin Inc,catherinecarpenter@barber-foster.org,38,No,0
ORD1128,11-06-2025,15-06-2025,CUST267,Michele Dougherty,Corporate,PROD4510,Stapler,Office Supplies,West,Virginia,Brandonport,8,4088,20,26163.2,18230.61,7932.59,Cash,Returned,Lewis-Johnson,kimberly20@pineda.com,40,No,0
ORD1129,04-08-2024,06-08-2024,CUST694,Michael Scott,Home Office,PROD5721,Sugar,Grocery,West,Kansas,Mccarthyburgh,3,748,5,2131.8,1564.66,567.14,Net Banking,Returned,"Roberts, Hunter and Rogers",burkejacob@mcneil.net,47,No,0
ORD1130,08-06-2025,10-06-2025,CUST362,Maria Martin,Consumer,PROD4139,Sofa,Furniture,West,Idaho,Kleinside,6,915,0,5490,4276.07,1213.93,Cash,Pending,"Miller, Morris and Li",alexis28@dennis.com,18,No,0
ORD1131,05-11-2023,08-11-2023,CUST739,Megan Wang,Consumer,PROD3622,Dining Table,Furniture,North,New York,Hermanburgh,9,1129,10,9144.9,6859.96,2284.94,Credit Card,Delivered,Rivera and Sons,alicia03@wood.com,1,Yes,24
ORD1132,20-11-2024,26-11-2024,CUST243,Phillip Thomas,Corporate,PROD8859,Pen,Office Supplies,South,Louisiana,Fordview,5,4253,5,20201.75,17939.4,2262.35,UPI,Pending,Carlson Inc,priceshannon@sims.org,16,No,0
ORD1133,13-10-2025,15-10-2025,CUST262,Matthew Figueroa,Home Office,PROD5911,Juice Pack,Grocery,South,Mississippi,Zacharyfurt,7,143,0,1001,630.71,370.29,Cash,Delivered,"Armstrong, Kelly and Daniels",dawnmoore@mcintosh.biz,41,No,0
ORD1134,07-02-2025,11-02-2025,CUST330,Stephanie Martinez,Home Office,PROD6626,Bookshelf,Furniture,North,West Virginia,North Edwin,2,3822,0,7644,4900.83,2743.17,Net Banking,Cancelled,"Dunn, Parrish and Drake",kflores@reed-prince.com,0,Yes,49
ORD1135,02-03-2024,07-03-2024,CUST423,David David,Corporate,PROD4142,Keyboard,Electronics,West,Wyoming,Denisebury,9,3317,15,25375.05,22673.14,2701.91,Credit Card,Pending,Ball PLC,james24@horton.com,17,No,0
ORD1136,13-06-2025,19-06-2025,CUST901,James Bennett,Consumer,PROD2388,File Folder,Office Supplies,East,Oklahoma,West Gerald,5,3295,5,15651.25,10019.09,5632.16,Cash,Returned,"Reyes, Sutton and Morgan",hailey32@reed.com,34,No,0
ORD1137,05-02-2025,10-02-2025,CUST863,Bobby Smith,Consumer,PROD5701,File Folder,Office Supplies,East,Kentucky,Julieburgh,4,3198,20,10233.6,7039.09,3194.51,Cash,Delivered,"Santana, Baker and Lopez",kristingregory@huerta.com,16,No,0
ORD1138,12-02-2025,19-02-2025,CUST219,Sara Gonzales,Corporate,PROD1907,Laptop,Electronics,North,South Carolina,Elizabethchester,1,4740,0,4740,3785.38,954.62,Net Banking,Returned,Bradley-Carrillo,matthew56@carroll.org,9,Yes,27
ORD1139,13-04-2025,17-04-2025,CUST616,Jeremy Christian,Corporate,PROD9033,Juice Pack,Grocery,South,New Jersey,Port Steven,5,2922,15,12418.5,9290.61,3127.89,Net Banking,Pending,Mcdonald-Gentry,joannaramos@coleman.com,43,No,0
ORD1140,13-03-2024,14-03-2024,CUST661,Dana Anderson,Consumer,PROD5620,Laptop,Electronics,West,Georgia,South Nicholas,2,803,0,1606,985.95,620.05,UPI,Returned,Elliott Group,paulmcdaniel@whitehead-ford.com,29,No,0
ORD1141,17-05-2024,21-05-2024,CUST550,Joseph Pierce,Consumer,PROD3772,Notebook,Office Supplies,West,Maine,Collinsmouth,2,1718,5,3264.2,2721.24,542.96,Credit Card,Delivered,"Jackson, Peters and Washington",timothywatson@payne.info,25,No,0
ORD1142,27-05-2024,29-05-2024,CUST965,Cynthia Williams,Consumer,PROD4095,Juice Pack,Grocery,East,Utah,North Sandra,2,3650,5,6935,4435.19,2499.81,UPI,Delivered,"Brown, Adkins and Patrick",jenningsmichelle@cummings-fleming.com,21,No,0
ORD1143,18-12-2024,23-12-2024,CUST381,Lisa Dean,Consumer,PROD5410,Juice Pack,Grocery,East,North Dakota,Port Cory,4,1377,10,4957.2,3883.06,1074.14,UPI,Delivered,"Taylor, Scott and Baker",icastro@parker-johnson.org,27,No,0
ORD1144,30-07-2025,02-08-2025,CUST579,Todd Wright,Consumer,PROD8597,Headphones,Electronics,West,West Virginia,North Lisa,2,2656,20,4249.6,3120.22,1129.38,Net Banking,Pending,Phillips PLC,edwardwilson@lopez-cruz.com,14,No,0
ORD1145,28-11-2024,04-12-2024,CUST395,Larry Clayton,Home Office,PROD1497,Rice Bag,Grocery,North,Kansas,South Nicole,9,505,15,3863.25,2860.84,1002.41,Credit Card,Cancelled,Morse-Blackwell,jameskeith@spencer.biz,1,Yes,48
ORD1146,25-06-2024,26-06-2024,CUST793,William Cole,Consumer,PROD5217,Rice Bag,Grocery,West,Mississippi,Troystad,4,4103,15,13950.2,11904.37,2045.83,Cash,Delivered,"Hubbard, Waller and Smith",loriperez@roth.com,49,No,0
ORD1147,02-08-2025,07-08-2025,CUST204,Jonathan Silva,Corporate,PROD6477,Snacks,Grocery,East,Delaware,South Michaelberg,7,1891,0,13237,11216.46,2020.54,UPI,Delivered,Brown-Phillips,bjohnson@ramos.com,14,No,0
ORD1148,13-12-2024,16-12-2024,CUST140,Joel Miller,Consumer,PROD6654,Snacks,Grocery,East,Ohio,Marilynview,3,1726,20,4142.4,3213.35,929.05,Cash,Pending,"Scott, Bell and Black",harrisoncurtis@simmons.com,38,No,0
ORD1149,13-06-2024,19-06-2024,CUST679,Alexandra Evans,Home Office,PROD3495,Calculator,Office Supplies,South,Missouri,Martinezview,1,2192,15,1863.2,1298.93,564.27,Net Banking,Pending,Saunders PLC,vincentclark@french-carlson.com,16,No,0
ORD1150,25-03-2024,29-03-2024,CUST337,Diane Williams,Home Office,PROD3523,Dining Table,Furniture,South,Connecticut,North Paulmouth,8,1350,15,9180,5601.49,3578.51,Credit Card,Pending,"Gonzalez, Hurst and Holden",parkerjoshua@thompson.org,46,No,0
ORD1151,15-06-2025,18-06-2025,CUST506,Nancy Smith,Home Office,PROD9191,Study Table,Furniture,North,New Jersey,New Steven,6,735,5,4189.5,3746.95,442.55,Credit Card,Cancelled,"Thompson, Sellers and Lara",marissawilson@burke-hammond.com,22,No,0
ORD1152,26-07-2024,02-08-2024,CUST782,Amber Weeks,Consumer,PROD2377,Office Chair,Furniture,East,Indiana,East Stephen,8,3166,5,24061.6,18131.47,5930.13,Credit Card,Returned,Caldwell-Barber,odiaz@reed-barber.com,42,No,0
ORD1153,26-03-2024,31-03-2024,CUST505,Tammie Johnson,Consumer,PROD7983,Juice Pack,Grocery,North,Arizona,West Michael,4,1146,0,4584,2979.21,1604.79,Net Banking,Cancelled,Moore-Singleton,markrichard@gates.org,1,Yes,49
ORD1154,16-09-2025,22-09-2025,CUST355,Tonya Hawkins,Consumer,PROD5311,Pen,Office Supplies,South,Minnesota,Lake Brendashire,2,1460,0,2920,2039.59,880.41,Net Banking,Returned,Richardson PLC,stephaniegarcia@richardson.biz,16,No,0
ORD1155,22-11-2023,26-11-2023,CUST142,Annette Smith,Corporate,PROD8446,Snacks,Grocery,North,Alabama,Jennifershire,7,3328,20,18636.8,12585.65,6051.15,UPI,Delivered,"Jones, Nielsen and Richardson",gary91@robles.com,50,No,0
ORD1156,31-01-2025,05-02-2025,CUST833,Paul Henderson,Home Office,PROD1854,Office Chair,Furniture,North,New Jersey,East Crystalshire,5,3971,0,19855,15367.62,4487.38,Credit Card,Returned,Gutierrez-Edwards,lscott@smith-mendoza.biz,18,No,0
ORD1157,20-03-2024,22-03-2024,CUST823,Kelsey Lynch,Consumer,PROD5423,Dining Table,Furniture,West,Connecticut,South James,8,4090,5,31084,20025.67,11058.33,Net Banking,Pending,Wilson Inc,kathleen82@smith-hester.com,50,No,0
ORD1158,02-09-2024,04-09-2024,CUST626,Jennifer Estes,Corporate,PROD8893,Juice Pack,Grocery,South,Iowa,Davisfort,7,1646,15,9793.7,7696.06,2097.64,Cash,Delivered,Adkins PLC,riveramanuel@frank.com,5,Yes,32
ORD1159,04-04-2024,09-04-2024,CUST949,Jesse Todd,Home Office,PROD6240,Pen,Office Supplies,South,Missouri,New Ebony,9,752,0,6768,5493.29,1274.71,Cash,Pending,Myers and Sons,jshah@anderson.info,5,Yes,46
ORD1160,14-07-2025,21-07-2025,CUST954,Phyllis Harris,Corporate,PROD9583,Stapler,Office Supplies,West,North Carolina,Melissaview,3,830,15,2116.5,1715.79,400.71,Net Banking,Pending,Rivera-Molina,andrew20@henderson-vasquez.com,5,Yes,23
ORD1161,17-08-2025,21-08-2025,CUST405,James Hill,Corporate,PROD5381,Laptop,Electronics,East,Kansas,Marshbury,2,4960,20,7936,7082.99,853.01,UPI,Returned,"Ortiz, Garcia and Chambers",jacob17@pitts.com,39,No,0
ORD1162,09-10-2024,13-10-2024,CUST546,Stephanie Diaz,Consumer,PROD6991,Rice Bag,Grocery,North,Pennsylvania,Tonyabury,8,1273,10,9165.6,6053.79,3111.81,Cash,Returned,Hodges-Benitez,kristina83@case-robinson.com,0,Yes,40
ORD1163,02-06-2025,08-06-2025,CUST430,Travis Weiss,Corporate,PROD2675,File Folder,Office Supplies,South,Delaware,East Karen,8,3308,20,21171.2,15055.93,6115.27,UPI,Cancelled,"Hayes, Wilson and Wilson",jennifer29@esparza-gardner.com,16,No,0
ORD1164,09-09-2025,14-09-2025,CUST315,Jenna Ochoa,Consumer,PROD3338,Dining Table,Furniture,North,Montana,Stephenland,9,4468,5,38201.4,27074.37,11127.03,Credit Card,Pending,"Wong, Parker and Cook",ehowell@donaldson-durham.com,28,No,0
ORD1165,05-04-2024,07-04-2024,CUST743,Scott King,Corporate,PROD2434,Office Chair,Furniture,North,Ohio,New Williamfurt,3,1882,10,5081.4,3459.97,1621.43,Credit Card,Pending,"Young, Wolfe and Mckay",ugonzalez@reynolds.com,47,No,0
ORD1166,15-03-2025,18-03-2025,CUST501,Matthew Rivas,Consumer,PROD4167,Pen,Office Supplies,South,South Carolina,South Lindsay,4,2618,15,8901.2,6824.68,2076.52,Cash,Returned,Green-Martinez,ericpaul@rodgers-johnson.com,36,No,0
ORD1167,21-07-2024,24-07-2024,CUST272,William Bell,Corporate,PROD9666,Dining Table,Furniture,South,New York,Lake Nicholas,6,4603,20,22094.4,17449,4645.4,Net Banking,Cancelled,Obrien Ltd,cummingsrobert@goodwin.com,2,Yes,26
ORD1168,15-06-2025,17-06-2025,CUST779,Patricia Michael,Corporate,PROD4929,Snacks,Grocery,North,Alabama,Troytown,10,2519,5,23930.5,21490.59,2439.91,Credit Card,Returned,Padilla-Schneider,lauriefloyd@huff.com,11,No,0
ORD1169,09-09-2024,13-09-2024,CUST535,Donald Hill,Consumer,PROD5284,Cooking Oil,Grocery,South,Missouri,Lauraberg,2,2786,5,5293.4,3387.87,1905.53,Cash,Pending,Hill-Guerrero,walkerstephen@hartman.net,16,No,0
ORD1170,18-01-2025,25-01-2025,CUST861,Shelby Schroeder,Corporate,PROD8486,Sofa,Furniture,North,Minnesota,Port Ashleyside,5,2595,15,11028.75,6819.87,4208.88,UPI,Cancelled,Henry-Hunter,josephbutler@morris.com,23,No,0
ORD1171,08-01-2025,11-01-2025,CUST992,Gregory Adams,Corporate,PROD2353,Study Table,Furniture,East,Georgia,West Wesleyside,1,2496,5,2371.2,1454.51,916.69,Net Banking,Delivered,Stephenson Group,ryan21@murphy.com,41,No,0
ORD1172,20-08-2024,23-08-2024,CUST586,Donald Gates,Home Office,PROD5615,Bookshelf,Furniture,East,Illinois,South Roberthaven,2,4001,10,7201.8,4408.81,2792.99,Cash,Pending,Gross-Tucker,bgriffin@perry.net,37,No,0
ORD1173,27-12-2024,03-01-2025,CUST805,Jordan Peters,Consumer,PROD2600,Dining Table,Furniture,North,Massachusetts,Lawrencefurt,7,4024,20,22534.4,14679.19,7855.21,Net Banking,Delivered,"Navarro, Scott and Wilson",williamscynthia@farley-grant.com,45,No,0
ORD1174,17-03-2024,20-03-2024,CUST687,Vernon Jackson,Corporate,PROD7674,Juice Pack,Grocery,East,Utah,North Michael,5,3444,15,14637,9789.3,4847.7,Credit Card,Returned,Gonzalez Group,richardsonmichael@friedman.com,13,No,0
ORD1175,30-12-2023,02-01-2024,CUST572,Patricia Gregory,Consumer,PROD9515,Dining Table,Furniture,East,Mississippi,North Steven,5,3627,5,17228.25,11443.63,5784.62,Credit Card,Delivered,Walker Group,mackanthony@olsen-stewart.com,22,No,0
ORD1176,01-07-2025,07-07-2025,CUST418,Cheyenne Foster,Home Office,PROD2419,Stapler,Office Supplies,North,North Carolina,North Cory,9,4589,15,35105.85,25304.36,9801.49,Net Banking,Returned,Huynh LLC,hilljeremy@perez-garcia.biz,48,No,0
ORD1177,26-11-2023,03-12-2023,CUST516,Tim Hodge,Home Office,PROD6923,Headphones,Electronics,South,Pennsylvania,Maryhaven,6,4609,0,27654,20446.68,7207.32,Net Banking,Delivered,"Lamb, Tucker and Williams",brian43@bishop-copeland.org,0,Yes,47
ORD1178,31-07-2024,01-08-2024,CUST956,Andrea Gamble,Home Office,PROD7545,Snacks,Grocery,North,Louisiana,East Benjaminfort,9,3376,5,28864.8,24999.93,3864.87,Cash,Returned,Cabrera Ltd,elijah87@shaw-moreno.com,2,Yes,46
ORD1179,17-05-2025,19-05-2025,CUST518,Douglas Watson,Corporate,PROD9012,Bookshelf,Furniture,North,West Virginia,Davidview,1,1686,0,1686,1114.54,571.46,Cash,Pending,Jackson LLC,imcgee@ward-smith.info,28,No,0
ORD1180,17-11-2023,20-11-2023,CUST250,Tammy Savage,Home Office,PROD8484,File Folder,Office Supplies,East,Alabama,Allisonfort,5,4286,15,18215.5,13125.33,5090.17,Cash,Returned,Schmidt LLC,john29@rivera.net,21,No,0
ORD1181,17-09-2025,24-09-2025,CUST643,Xavier Young,Corporate,PROD7115,Cooking Oil,Grocery,West,New Hampshire,Sarahstad,7,1347,15,8014.65,5282.58,2732.07,Cash,Cancelled,Morgan and Sons,patrickallen@rodriguez.org,14,No,0
ORD1182,11-08-2024,16-08-2024,CUST782,Justin Williams,Corporate,PROD7664,Keyboard,Electronics,East,Arizona,West Jessica,4,4591,5,17445.8,11452.47,5993.33,Net Banking,Pending,Taylor LLC,dawn72@silva.com,34,No,0
ORD1183,07-03-2024,10-03-2024,CUST737,Mrs. Elizabeth Underwood DVM,Corporate,PROD9894,Headphones,Electronics,North,Alabama,East Heidimouth,1,2683,15,2280.55,1847.79,432.76,Credit Card,Returned,"Parker, Hahn and Ellis",qobrien@ward-beck.info,14,No,0
ORD1184,03-04-2024,10-04-2024,CUST530,Regina Blackburn,Home Office,PROD3745,Calculator,Office Supplies,South,Iowa,Joseburgh,7,1814,15,10793.3,8533.73,2259.57,UPI,Returned,Ferguson Group,tasha54@jenkins.org,46,No,0
ORD1185,08-08-2024,15-08-2024,CUST349,Jonathan Clay,Corporate,PROD9769,Snacks,Grocery,North,Indiana,Nicoleland,7,3260,15,19397,13173.72,6223.28,Credit Card,Cancelled,Soto and Sons,amandachristensen@luna.com,13,No,0
ORD1186,13-08-2025,19-08-2025,CUST179,Christian Jennings,Home Office,PROD9472,Sugar,Grocery,West,South Carolina,North Andrewberg,7,2501,5,16631.65,10486.73,6144.92,Cash,Delivered,Lewis-Black,mark73@jones.net,32,No,0
ORD1187,29-08-2025,02-09-2025,CUST552,Dr. Carolyn Miller DVM,Home Office,PROD2571,Office Chair,Furniture,East,Colorado,Lake Monique,8,4388,5,33348.8,20795.77,12553.03,UPI,Returned,Clark-Meyers,garyanthony@marks.net,0,Yes,27
ORD1188,10-01-2024,13-01-2024,CUST677,Wanda Nguyen,Home Office,PROD6271,Calculator,Office Supplies,West,Rhode Island,Ramirezmouth,3,4680,5,13338,9175.96,4162.04,Net Banking,Delivered,Garrett-Thompson,kellyryan@shelton.net,17,No,0
ORD1189,15-12-2024,20-12-2024,CUST350,Melissa Medina,Corporate,PROD9581,Stapler,Office Supplies,North,New Jersey,Port Raymond,5,321,10,1444.5,1176.16,268.34,Credit Card,Cancelled,"Rodriguez, Terry and Cowan",kmckinney@moore-cruz.com,9,Yes,36
ORD1190,22-06-2024,27-06-2024,CUST276,Taylor Garcia,Corporate,PROD5495,Mouse,Electronics,South,Pennsylvania,North Melissamouth,8,4179,10,30088.8,22280.64,7808.16,Net Banking,Delivered,Foster and Sons,billy35@brown.com,37,No,0
ORD1191,24-02-2024,01-03-2024,CUST680,John Johnson,Consumer,PROD8900,Juice Pack,Grocery,South,South Dakota,North Leslieport,10,1124,5,10678,6781.29,3896.71,Credit Card,Cancelled,Fuentes-Walker,jtorres@johnson.com,39,No,0
ORD1192,19-11-2023,22-11-2023,CUST716,Timothy Wilson,Consumer,PROD5981,Snacks,Grocery,East,New Jersey,Ryanview,6,569,10,3072.6,2634.4,438.2,Cash,Returned,Fletcher-Harris,regina29@rodriguez.com,19,No,0
ORD1193,17-01-2025,19-01-2025,CUST329,Bruce Johnson,Home Office,PROD2812,Pen,Office Supplies,East,Nevada,Chanchester,6,840,15,4284,3260.59,1023.41,Net Banking,Pending,Perkins Inc,jessicarosario@gallegos.com,0,Yes,44
ORD1194,07-02-2025,13-02-2025,CUST893,Darlene Brown,Corporate,PROD4294,Sofa,Furniture,South,South Dakota,Lake Stephanieview,4,3901,10,14043.6,9764.37,4279.23,Net Banking,Pending,Arnold PLC,masonsharon@holmes.org,40,No,0
ORD1195,26-05-2024,28-05-2024,CUST916,James Davis,Home Office,PROD8307,Rice Bag,Grocery,North,Tennessee,New Tommy,2,2722,10,4899.6,3757.19,1142.41,Cash,Pending,Berry-Williams,rebecca22@moore.com,49,No,0
ORD1196,23-04-2024,28-04-2024,CUST607,Michelle Boone,Corporate,PROD1060,Stapler,Office Supplies,West,Tennessee,Marybury,9,2387,15,18260.55,13529.89,4730.66,UPI,Returned,"Blake, Cruz and Walls",cheryl06@frazier.org,45,No,0
ORD1197,27-07-2025,03-08-2025,CUST278,Robert Norris,Corporate,PROD5327,Mouse,Electronics,East,Indiana,New Nancy,7,2822,10,17778.6,11543.8,6234.8,UPI,Pending,Barnes Group,starkjoseph@mcclain.com,40,No,0
ORD1198,04-07-2024,08-07-2024,CUST797,Sarah Farmer,Home Office,PROD3942,Calculator,Office Supplies,North,Virginia,Hernandezbury,7,4178,20,23396.8,18240.34,5156.46,Cash,Pending,"Bryant, Potter and Riley",matthew61@wilkins.com,6,Yes,20
ORD1199,24-02-2024,27-02-2024,CUST247,Michael King,Corporate,PROD3616,Study Table,Furniture,West,Massachusetts,Dustinhaven,2,4233,5,8042.7,6646.39,1396.31,Cash,Cancelled,Blevins Ltd,ipowers@williams-burgess.com,24,No,0
ORD1200,05-02-2025,06-02-2025,CUST254,Renee Williams,Consumer,PROD4338,Juice Pack,Grocery,South,Michigan,New Jeffrey,1,2581,0,2581,2164.49,416.51,Net Banking,Returned,"Garcia, Porter and Whitehead",pattersonmichael@krause.org,1,Yes,29
